    stg    jcma    nmlo     ndv            time           dtime            Mtot            Etot            Jtot            dMdt            frot          dens_c          temp_c           Rsurf           Lsurf            Teff            vrot           [N/H]            Gedd         gam_ave        mach_max            Brad           fconf           fbrak           eta_B       omgs[d-1]       omgc[d-1]            Lnuc             Lnu            Lrad
   1797       6       5    1024    2.832110e+14    1.041405e+03    1.998911e+01   -6.613024e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.352000e+07    3.334000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.299000e+01    3.658000e-01    1.411000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    8.119000e+44    9.348000e+44    4.828000e+38
   1798       6       5    1024    2.832110e+14    1.133690e+03    1.998911e+01   -6.612441e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.345000e+07    3.334000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.299000e+01    3.658000e-01    1.411000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    7.502000e+44    9.363000e+44    4.828000e+38
   1799       6       5    1024    2.832110e+14    1.188714e+03    1.998911e+01   -6.612403e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.343000e+07    3.335000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.299000e+01    3.658000e-01    1.411000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    7.352000e+44    9.408000e+44    4.828000e+38
   1800       6       5    1024    2.832110e+14    1.141241e+03    1.998911e+01   -6.613361e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.343000e+07    3.336000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.299000e+01    3.658000e-01    1.411000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    6.887000e+44    9.441000e+44    4.828000e+38
   1801       6       5    1024    2.832110e+14    1.163495e+03    1.998911e+01   -6.614000e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.342000e+07    3.338000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.299000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    7.137000e+44    9.512000e+44    4.828000e+38
   1802       6       5    1024    2.832110e+14    1.080940e+03    1.998911e+01   -6.614899e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.344000e+07    3.339000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.299000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    7.113000e+44    9.548000e+44    4.828000e+38
   1803       6       5    1024    2.832110e+14    1.041782e+03    1.998911e+01   -6.616395e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.347000e+07    3.341000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.299000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    6.780000e+44    9.578000e+44    4.828000e+38
   1804       6       5    1024    2.832110e+14    1.083149e+03    1.998911e+01   -6.617016e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.346000e+07    3.343000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.299000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    7.298000e+44    9.652000e+44    4.828000e+38
   1805       6       5    1024    2.832110e+14    1.004402e+03    1.998911e+01   -6.617836e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.348000e+07    3.344000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.299000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    7.314000e+44    9.691000e+44    4.828000e+38
   1806       6       5    1024    2.832110e+14    9.630127e+02    1.998911e+01   -6.619368e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.352000e+07    3.345000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.299000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    6.903000e+44    9.715000e+44    4.828000e+38
   1807       6       5    1024    2.832110e+14    1.010763e+03    1.998911e+01   -6.619833e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.350000e+07    3.347000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    7.542000e+44    9.790000e+44    4.828000e+38
   1808       6       5    1024    2.832110e+14    9.383154e+02    1.998911e+01   -6.620441e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.351000e+07    3.348000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    7.590000e+44    9.827000e+44    4.828000e+38
   1809       6       5    1024    2.832110e+14    9.514156e+02    1.998911e+01   -6.620664e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.349000e+07    3.349000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    7.762000e+44    9.876000e+44    4.828000e+38
   1810       6       5    1024    2.832110e+14    8.859960e+02    1.998911e+01   -6.622549e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.355000e+07    3.350000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    6.869000e+44    9.890000e+44    4.828000e+38
   1811       6       5    1024    2.832110e+14    9.398219e+02    1.998911e+01   -6.622881e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.354000e+07    3.352000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    7.829000e+44    9.952000e+44    4.828000e+38
   1812       6       5    1024    2.832110e+14    8.682032e+02    1.998911e+01   -6.623455e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.353000e+07    3.351000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    7.538000e+44    9.947000e+44    4.828000e+38
   1813       6       5    1024    2.832110e+14    9.174941e+02    1.998911e+01   -6.623465e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.348000e+07    3.354000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    8.108000e+44    1.001000e+45    4.828000e+38
   1814       6       5    1024    2.832110e+14    8.568132e+02    1.998911e+01   -6.623440e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.347000e+07    3.354000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    8.229000e+44    1.004000e+45    4.828000e+38
   1815       6       5    1024    2.832110e+14    8.300330e+02    1.998911e+01   -6.624696e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.350000e+07    3.354000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    7.323000e+44    1.005000e+45    4.828000e+38
   1816       6       5    1024    2.832110e+14    8.875046e+02    1.998911e+01   -6.624601e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.346000e+07    3.356000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    8.295000e+44    1.012000e+45    4.828000e+38
   1817       6       5    1024    2.832110e+14    8.297977e+02    1.998911e+01   -6.624618e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.344000e+07    3.356000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    8.316000e+44    1.014000e+45    4.828000e+38
   1818       6       5    1024    2.832110e+14    7.996153e+02    1.998911e+01   -6.626013e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.348000e+07    3.357000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    7.332000e+44    1.015000e+45    4.828000e+38
   1819       6       5    1024    2.832110e+14    8.570484e+02    1.998911e+01   -6.625927e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.345000e+07    3.359000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    8.411000e+44    1.022000e+45    4.828000e+38
   1820       6       5    1024    2.832110e+14    8.006594e+02    1.998911e+01   -6.625895e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.343000e+07    3.359000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    8.477000e+44    1.025000e+45    4.828000e+38
   1821       6       5    1024    2.832110e+14    7.709619e+02    1.998911e+01   -6.627272e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.347000e+07    3.360000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    7.441000e+44    1.026000e+45    4.828000e+38
   1822       6       5    1024    2.832110e+14    8.283604e+02    1.998911e+01   -6.627128e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.343000e+07    3.362000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    8.577000e+44    1.033000e+45    4.828000e+38
   1823       6       5    1024    2.832110e+14    7.743441e+02    1.998911e+01   -6.627050e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.341000e+07    3.362000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    8.635000e+44    1.035000e+45    4.828000e+38
   1824       6       5    1024    2.832110e+14    7.458504e+02    1.998911e+01   -6.628395e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.345000e+07    3.362000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    7.553000e+44    1.036000e+45    4.828000e+38
   1825       6       5    1024    2.832110e+14    8.029355e+02    1.998911e+01   -6.628194e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.341000e+07    3.364000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    8.741000e+44    1.043000e+45    4.828000e+38
   1826       6       5    1024    2.832110e+14    7.509229e+02    1.998911e+01   -6.628069e+50    0.000000e+00   -1.142000e-08    1.009000e+00    4.339000e+07    3.365000e+09    4.195000e+01    1.261000e+05    1.679000e+04    0.000000e+00   -4.298000e+01    3.658000e-01    1.410000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00  -1.730218e-320    8.791000e+44    1.046000e+45    4.828000e+38
